0.9822680947	0.7527515122	2.156675475
1.930225626	0.7386686669	2.193972092
1.660961607	1.058121889	2.358035905
1.752411909	0.7546418969	2.350579919
1.625367202	1.008377178	2.415193851
1.407559891	0.8516439379	2.631326144
0.6570303341	0.8848717247	2.837412525
0.5175973451	0.744829919	2.310812311
0.667551046	0.983892585	2.114401772
0.5828179729	0.6413831473	1.975115612
1.223200374	0.6019966637	1.970140209
0.4514393777	0.557442301	2.019891453
0.6421348571	0.4961437512	1.952725812
0.1644710566	0.3777500303	1.726269627
0.6698673275	0.4090695526	1.549494953
0.2538190457	0.5434743801	1.56443668
0.4590175535	0.6376379444	1.551985279
0.7954399079	0.6903118632	1.65905466
0.5870788166	0.7550047632	1.706355259
1.427373516	0.7940182397	1.726269627
0.2437768988	0.7803778354	1.661544305
1.033633748	0.9683570548	1.786006784
0.3131659629	1.188823919	1.990041449
1.055410894	0.8600423656	2.111914944
0.7431481011	1.037276049	2.353065263
0.4928363259	1.059965304	2.42513353
0.4731181027	0.7271615184	2.263583141
-0.06829016476	0.7098074802	2.146729123
0.8219407789	1.073318639	2.057200825
0.09821842547	1.114383528	2.054713642
-0.1950747137	0.8524597598	2.034815619
-1.17677741	0.7420688207	1.930334758
-0.7299283798	0.9743403399	1.604278558
0.5157904599	0.7311235137	1.462323751
0.2424802157	0.7794322565	1.4075207
0.08852216741	0.5911091975	1.203188606
0.9302012092	0.3706931363	1.00373958
0.8176364058	0.5998606555	0.9413913583
0.7221037969	0.4881326691	0.8141708448
0.7773914593	0.685097118	0.7592789132
-0.09559460541	0.5594927165	0.7592789132
0.3176436181	0.5938827343	0.7492977527
0.2130871361	0.5919297	0.7642694001
1.086066573	0.543660584	0.7468024236
0.6983902085	0.4777103687	0.8016960673
1.078322377	0.4815590933	0.9837892061
0.3121212504	0.5720883039	1.120927933
0.8676629424	0.5400908221	1.290416292
0.07818395888	0.5417041426	1.449869172
0.02108541881	0.4788972019	1.502175801
0.5663527079	0.4915189434	1.447378209
0.3941048324	0.480216202	1.427449951
0.460101879	0.4793972339	1.3377605
1.363652905	0.4139206794	1.307859547
0.598952298	0.3272700842	1.325302041
0.7374439223	0.5319083749	1.31782678
0.3416287498	0.5957588095	1.31782678
1.347831719	0.1982821031	1.377624961
0.9327799425	0.4357053911	1.380116358
0.5396262435	0.3319946424	1.375133549
0.6840121645	0.1419467006	1.377624961
0.6030402877	0.2361309978	1.372642121
0.9300397181	0.4222123892	1.380116358
1.271708967	0.2814340772	1.213158447
0.6063146093	0.3245122768	1.180755554
0.502357118	0.3770365475	1.185740786
0.9843708273	0.3531509344	1.270480212
1.293036397	0.5532420708	1.325302041
0.02672636478	0.6626505113	1.417485449
1.467470068	0.6210641648	1.56443668
-0.235096706	0.5829637584	1.62668787
0.2584576898	0.5373232963	1.614238407
-0.6662845423	0.6591533729	1.395064413
0.286230517	0.599645252	1.08103788
-0.7372697998	0.3924103299	0.8740443621
-0.06034941958	0.3133581406	0.5321458689
0.5007095789	0.3137121363	0.4322663481
0.2793634635	0.3485993046	0.4372609165
0.0751594544	0.4783398437	0.4347636401
-0.2041389192	0.5786267536	0.3598380971
0.2005522743	0.4877099146	0.3123779932
0.5589054531	0.3511959273	0.3123779932
1.328719088	0.5705055792	0.2549187533
0.836791887	0.6072056277	0.2499219075
0.2505051117	0.7110251219	0.2499219075
0.4600910713	0.8037389542	0.2524203382
0.635390493	0.6323212003	0.3573403373
0.7089850876	0.7723112799	0.4872031708
0.7991135886	0.7961815578	0.6170238572
0.1924184431	0.7172212572	0.7343255448
0.4834138423	0.9076698564	0.8640660649
0.2597482622	0.8183958756	0.9937645172
1.045766174	0.7059832493	1.113448851
-0.0290915225	0.8692687551	1.225620399
-0.1355694517	0.6961715078	1.310351379
0.5750100925	0.3568942206	1.310351379
0.0212365268	0.9463163384	1.312843194
0.3340117012	0.6928824147	1.310351379
0.3004439283	0.5450992301	1.265496037
0.3561580708	0.4042969195	1.123420929
