-0.6954776842	0.3694613744	0.794211014
0.3273743277	0.4832831466	0.5221590391
-0.7904845126	0.7505556505	0.4847062062
-2.474581569	0.2417916348	0.127479684
-1.402182576	-0.07902639893	0.04499746894
-0.4371317389	-0.166158997	0.04499746894
0.09332453298	0.1187131634	-0.06718617352
0.8188430239	0.3158811756	-0.1032636618
0.2287362828	0.2868119188	-0.1224135324
0.7077553387	0.4873768099	-0.1243039818
0.5143763374	0.303547947	-0.1736975594
0.2703518327	0.5788679938	-0.2364024238
-0.4896437279	0.5105265522	-0.2579161881
0.4218439359	0.6591547167	-0.2774774224
-0.274910415	0.6004319302	-0.3311232218
0.8654406576	0.118567845	-0.3657680838
0.5832035403	0.5853357994	-0.3549536449
0.1943291573	0.4120114547	-0.3009721004
-0.10608111	0.5474348701	-0.3166172793
-0.1324981528	0.4997287524	-0.3494625918
0.7331387185	0.3965074318	-0.3518792768
0.02051032815	0.2151347541	-0.3136407972
0.6026247566	0.4889520526	-0.4161349908
0.6238266711	0.5274506581	-0.4990011828
-0.5875294232	0.378633816	-0.6290606431
1.043434557	0.5642380599	-0.7311686857
0.9692055867	0.4102442352	-0.7118328331
0.2685231002	0.09920020654	-0.6664550374
0.6628231444	-0.05475461289	-0.5045554091
0.3857558256	0.5729198438	-0.3693886969
0.1708333861	0.2647404424	-0.245985248
-0.04196042095	-0.00204955832	-0.02333907961
0.3554338707	-0.08714508156	0.08998987652
0.1000634613	0.677726138	0.09248930634
0.4901169527	0.2553812009	0.09998750208
0.3398149643	0.4825246569	0.1124841827
0.2752548034	0.50838335	0.1749617299
0.3505650197	0.2612541679	0.2374295201
0.5814457747	0.5124828545	0.2873967292
0.9202116199	0.6131202645	0.2998875562
0.6123183982	0.6340372482	0.3623358414
0.3345337415	0.7044808188	0.4347636401
0.4301595373	0.4308477548	0.4797122302
-0.04772900158	0.4299701171	0.5546153245
0.3553121351	0.3449716107	0.5995504495
0.6422703087	0.4950242422	0.5995504495
0.9450797931	0.31042942	0.5471256462
0.4591796382	0.3161648989	0.4097900185
